source,post_type,post_id,author,date,title,content,type_slug,rating_data,rating,likes,dislikes,approved,pinned
post,product,978,,2022-02-19 17:48:31,Excellent produit,Excellent produit,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:17:""Excellent produit"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,987,,2022-02-19 17:48:19,Kiss Boost gloss,Excellent produit dommage qu&#x27;il arrête la commercialisation.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:16:""Kiss Boost gloss"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,1070,,2022-02-19 16:29:09,J’adore le produit,J’adore le produit,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:18:""J’adore le produit"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,990,,2022-02-19 16:29:03,J’adore les produit,J’adore les produit,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:19:""J’adore les produit"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,996,,2022-02-19 11:48:39,Super bien,Super bien,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:10:""Super bien"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3003,,2022-02-19 11:48:21,Très pratique,Très pratique,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:13:""Très pratique"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,1007,,2022-02-17 18:16:36,Masque,"J&#x27;ai acheté et testé toute la gamme, ils sont très bien",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:6:""Masque"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,996,,2022-02-17 18:15:22,Gloss,On ne sent pas trop de picotement et la couleur est belle.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:5:""Gloss"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,990,,2022-02-17 18:11:36,Gloss,Très belle couleur pour un maquillage discret.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:5:""Gloss"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2022-02-15 23:07:00,SUPER,TRÈS BON PRODUIT ET LIVRAISON RAPIDE JE SUIS SATISFAITE JE RECOMMANDE,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:5:""SUPER"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3770,,2022-02-15 22:02:00,Très agréable,"Une superbe odeur des iles, avec une belle petite couleur océan. Parfait pour la relaxation dans vos bain. Un air de vacances. Je recommande !",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:13:""Très agréable"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2022-02-15 13:57:14,Une révolution !,"Les effets sont immédiat ; dès la première utilisation sur ma peau qui connaissait quelques boutons et démangeaisons, ma peau a totalement changé. Elle est devenue plus lisse et ne me démange plus ! 
Ma peau était également sombre sur ces parties dues à mes démangeaisons et cicatrices suite aux boutons. Mais avec la pierre jaune, le teint de ces parties sombre s&#x27;est clairement unifié.

De même, ayant beaucoup de pellicule sur le cuir chevelu dès le 2e jours après le shampoing, la pierre jaune a réussi a calmer ces démangeaisons.
Et tous ces résultats sont apparus en une seule utilisation. 

N&#x27;étant pas régulière, je n&#x27;ai pas appliqué la pierre jaune tous les 2, 3 jours comme il le fallait car deux heures c&#x27;est long et je mets la pierre sur plusieurs parties de mon corps. 
Mais je suis certaine qu&#x27;en respectant le rythme indiqué, ma peau et mon cuir chevelu seraient encore plus surprenants !

Je recommande !

Pour info, je n&#x27;ai ni psoriasis, ni eczéma.
--",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:16:""Une révolution !"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,2,0,1,0
post,product,990,,2022-02-14 14:02:12,La couleur est idéale pour,La couleur est idéale pour un maquillage léger.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:26:""La couleur est idéale pour"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,856,,2022-02-14 07:14:18,pas reçu rupture de stock,pas reçu rupture de stock,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:25:""pas reçu rupture de stock"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",20,0,0,1,0
post,product,3860,,2022-02-14 00:37:03,Très pratique mais le savon,Très pratique mais le savon ne tient pas .,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:27:""Très pratique mais le savon"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",60,0,0,1,0
post,product,3734,,2022-02-14 00:36:30,Savon,Satisfaite il sent très bon :u1F970:,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:5:""Savon"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2022-02-14 00:35:59,Satisfaction,Satisfaite de mon achat.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:12:""Satisfaction"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,2761,,2022-02-13 11:59:40,MILLE MERCIII :heart:️:heart:️:heart:️,"Merciii beaucoup !! Tu m’as sauvé la vie, je n’en pouvais plus de mes pellicules. J’ai fais jusqu’à présent une seule utilisation qui date du 27 janvier 2022 et jusqu’à aujourd’hui le 13 février, je n’ai quasiment plus de pellicule. Je vais refaire un soin la semaine prochaine à la pierre jaune. 
(A ma première utilisation j’ai préférer dormir avec le produit pour que ce dernier s’imprègne bien et ne vous inquiétez pas ça ne taches pas les draps si vous portez un foulard ou un bonnet en soie) 
Encore mille merci à toi !! Et je recommande ce produit. N’hésitez pas à check ses TikTok si vous voulez plus d’explications :heart:️:heart:️",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:38:""MILLE MERCIII :heart:️:heart:️:heart:️"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,2,0,1,0
post,product,996,,2022-02-11 18:35:06,Parfait,Il sent la menthe et picote un peu mais il est magnifique sur les lèvres !!,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:7:""Parfait"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3833,,2022-02-11 18:34:25,Magnifique,Un peu trop flashy mais quand même magnifique !,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:10:""Magnifique"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,1868,,2022-02-11 18:33:48,Très jolie,magnifique ! mais fait une couleur un peu plus orangée que marron sur mes lèvres,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:10:""Très jolie"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,3735,,2022-02-11 10:39:02,Savon thé blanc menthe,Sens très bon,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:""Savon thé blanc menthe"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2022-02-09 13:12:27,Colis bien arrivé. Hâte de,Colis bien arrivé. Hâte de voir les résultats,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:26:""Colis bien arrivé. Hâte de"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,1473,,2022-02-09 00:59:04,"Collier très jolie, chaîne longue","Collier très jolie, chaîne longue chose qui est super, je suis ravie de mon achat et de la qualité de se dernier",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:33:""Collier très jolie, chaîne longue"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,1,0,1,0
post,product,2873,,2022-02-08 23:42:29,Le poile des cils sont,Le poile des cils sont impeccable je vous les recommande,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:""Le poile des cils sont"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2887,,2022-02-08 23:41:10,Une paire de Faux cils,Une paire de Faux cils de qualité,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:""Une paire de Faux cils"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,978,,2022-02-08 21:06:15,Gloss Fairy,"Ce gloss est incroyable, les paillettes sont vraiment présentes, le rendu est magnifique ! Je recommande !",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:11:""Gloss Fairy"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,993,,2022-02-08 21:06:05,Gloss Pearl,La couleur de ce gloss avec les paillettes incrustées rend super bien ! Ça repulpe bien et le rendu est incroyable ! Je recommande !,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:11:""Gloss Pearl"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,987,,2022-02-08 12:52:41,Petit déçu,Petit déçu,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:10:""Petit déçu"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",60,0,0,1,0
post,product,978,,2022-02-08 12:52:32,Déçu il est tout minuscule,Déçu il est tout minuscule je m’attendais pas à ça,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:26:""Déçu il est tout minuscule"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",60,0,0,1,0
post,product,2761,,2022-02-06 13:30:52,La livraison appris du temps,La livraison appris du temps mais sa vous le coup d&#x27;attendre,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:28:""La livraison appris du temps"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3003,,2022-02-06 12:33:04,Super pratique,Super pratique,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:14:""Super pratique"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2886,,2022-02-06 12:32:57,Ils sont super beau et,Ils sont super beau et pour les débutants c’est top,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:""Ils sont super beau et"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,978,1520,2022-02-05 11:36:09,L’odeur est incroyable ca sens,L’odeur est incroyable ca sens la menthe et ca pique un peu mais c’est un gloss au top,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:30:""L’odeur est incroyable ca sens"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,1085,1520,2022-02-05 11:35:24,La couleur est top,La couleur est top,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:18:""La couleur est top"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3003,1520,2022-02-05 11:35:13,J’avais hate de le tester,J’avais hate de le tester car sa m’intriguant beaucoup le côté colle sur un liner mais je ne regrette absolument pas mon achat,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:25:""J’avais hate de le tester"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,1119,1520,2022-02-05 11:34:42,J’ai beaucoup aimer le rapport,J’ai beaucoup aimer le rapport qualité/prix y est,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:30:""J’ai beaucoup aimer le rapport"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,978,,2022-02-03 18:44:14,Super,Je m’attendais à un plus grand format mais la qualité est là . On sent bien la menthe et les paillettes sont magnifiques. Je pense que si le gloss était un poil plus épais il serait juste parfait. Mais franchement je ne regrette pas de l’avoir acheté :relaxed:️:relaxed:️,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:5:""Super"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,2684,,2022-02-03 11:37:14,Super produit,Super produit,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:13:""Super produit"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3860,,2022-02-03 11:37:10,Produit au top et super,Produit au top et super pratique,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:23:""Produit au top et super"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3311,,2022-02-03 11:36:55,Je ne peut pas donner,"Je ne peut pas donner d avis je ne l ai pas eu .
Mais remboursé",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:21:""Je ne peut pas donner"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",20,0,0,1,0
post,product,975,,2022-02-03 10:37:25,J&#x27;ai mangé une lasagne et,J&#x27;ai mangé une lasagne et le glosse a tenu il est super,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:30:""J&#x27;ai mangé une lasagne et"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,966,,2022-02-02 21:07:08,Boucle d&#x27;oreilles,Magnifique,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:""Boucle d&#x27;oreilles"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3860,,2022-02-02 09:52:31,Porte savon,Ravi de mon achat,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:11:""Porte savon"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,1079,8715,2022-02-01 12:23:32,Gloss rose,Très bien,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:10:""Gloss rose"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,1070,8715,2022-02-01 12:23:09,Lip lustre gloss clear,Très agréable à pointer ne colle pas je recommande,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:""Lip lustre gloss clear"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3177,,2022-02-01 08:33:01,Elle sont magnifiques,Elle sont magnifiques,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:21:""Elle sont magnifiques"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,978,,2022-01-29 12:18:01,Super gloss . Petit goût,Super gloss . Petit goût mentholé j adore,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:24:""Super gloss . Petit goût"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,1418,,2022-01-29 10:04:59,Magnifique,Magnifique,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:10:""Magnifique"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3734,,2022-01-28 09:41:28,Savon fleur de thé,Sens très bon,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:18:""Savon fleur de thé"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,906,,2022-01-27 15:44:09,Je n&#x27;ai pas reçu de,Je n&#x27;ai pas reçu de collier savon pas encore utilisé,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:24:""Je n&#x27;ai pas reçu de"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,4264,,2022-01-26 16:34:35,:u1F970::u1F970::u1F970: j’adore,:u1F970::u1F970::u1F970: j’adore,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:32:"":u1F970::u1F970::u1F970: j’adore"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,4210,,2022-01-26 16:34:33,J’adore :heart_eyes::heart_eyes::heart_eyes:,J’adore :heart_eyes::heart_eyes::heart_eyes:,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:44:""J’adore :heart_eyes::heart_eyes::heart_eyes:"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,4211,,2022-01-26 16:33:48,"Trop beau j’adore, je ne","Trop beau j’adore, je ne suis pas déçu comme toujours :u1F970::u1F970::u1F970::heart_eyes::heart_eyes::heart_eyes:",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:24:""Trop beau j’adore, je ne"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,1079,5085,2022-01-21 11:58:01,Une première pour moi Et,"Une première pour moi 
Et il est top!!",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:24:""Une première pour moi Et"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,1070,5085,2022-01-21 11:57:53,Favori comme dhab!!!!!,Favori comme dhab!!!!!,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:""Favori comme dhab!!!!!"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,975,,2022-01-20 13:46:58,satisfaite,cool cette fraicheur sur les lèvres. C &#x27;est trop top,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:10:""satisfaite"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,4264,,2022-01-20 13:20:43,So happy,Je viens de déballer la commande je ne m’y attendais pas mais la bague est juste magnifique !!! Je la recommande :heart:️,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:8:""So happy"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3177,,2022-01-18 09:40:59,Amore,Magnifique paire de boucle d&#x27;oreille je l&#x27;adore,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:5:""Amore"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2022-01-17 12:56:36,Effet visible dès la première,Effet visible dès la première utilisation très satisfaite de mon achat,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:29:""Effet visible dès la première"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3740,,2022-01-15 23:29:17,rien à voir avec un,rien à voir avec un gel douche. Nettoie vraiment ma peau et la laisse douce et parfumée. Je recommande,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:19:""rien à voir avec un"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,768,,2022-01-14 12:55:38,J&#x27;ai testée le sel de,"J&#x27;ai testée le sel de bain et le masque Ariel au concombre, j&#x27;ai eu l&#x27;impression d&#x27;être un bébé lol autant l&#x27;odeur que la douceur au top, vraiment pas déçue de cette pochette surprise :wink::+1:",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:26:""J&#x27;ai testée le sel de"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,3684,,2022-01-14 06:33:31,Très beau mais délais livraison,Très beau mais délais livraison un peu long,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:31:""Très beau mais délais livraison"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2022-01-13 14:34:08,Bonjour J&#x27;ai commencé et j&#x27;ai,"Bonjour
J&#x27;ai commencé et j&#x27;ai eu un bon résultat au niveau de mon cou et derrière les oreilles la il manque une amélioration pour le cuir chevelu quelques plaques toujours et une petite démangeaison mais sinon il ya eu une amélioration
Merci beaucoup et j&#x27;ai été très contente de l&#x27;avoir reçu rapidement :grinning:
Enfaîte quand j&#x27;avais reçu le colis je vous ai envoyé un mail mais je pense que vous l&#x27;avez pas vu
Merci encore :+1:",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:39:""Bonjour J&#x27;ai commencé et j&#x27;ai"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,768,,2022-01-12 20:18:58,Pochette surprise,Pochette surprise,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:17:""Pochette surprise"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3177,,2022-01-12 20:18:27,Amore,Je suis contente de ma commande elles sont magnifiques.,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:5:""Amore"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3177,,2022-01-12 16:36:05,J adore,"Les boucle d’oreille son magnifique , très bien emballer , le petit message est super elle prend le temps de l’écrire personnellement. Franchement rien est dire tout est parfait .",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:7:""J adore"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2022-01-12 12:16:00,Pierre jaune,J’ai acheté ce produit il y a peu pour l’utiliser sur ma tête et dès la première utilisation j’ai vu une différence à partir de la troisième je n’ai plus rien donc j’espère que ça continuera ainsi :heart:️,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:12:""Pierre jaune"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2761,,2022-01-11 23:49:56,Pierre jaune 100g,"Bonsoir
J&#x27;ai essayé 2 fois sa fonctionne très bien sur mon corps. Néanmoins mon visage n&#x27;a pas du tout apprécié J&#x27;ai eu des picotements et bcp de petit boutons après sur le visage j&#x27;ai dû recourir a du dexeryl pour calmer les démangeaisons, il est préférable de demander aux clients de faire un petit test avant sur le visage pour voir si pas de réaction. J&#x27;ai mis 2 cuillère de pierre jaune dans un petit pot et le reste J&#x27;ai rempli avec l&#x27;huile d&#x27;olive J&#x27;ai gardé 1h00 sur le visage car sa commençait à picoter. En fin, c&#x27;est super bien quand même sur le corps. 
Je mets 4 étoiles",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:17:""Pierre jaune 100g"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,3177,,2022-01-11 14:30:59,Je n’ai toujours pas la,Je n’ai toujours pas la paire de boucle d’oreilles après avoir commandé depuis le 31.12.2021,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:23:""Je n’ai toujours pas la"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",20,0,0,1,0
post,product,2761,,2022-01-11 13:15:45,premier test,Pour une première utilisation les résultats sont déjà presents !,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:12:""premier test"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3833,,2022-01-09 19:03:54,Très bon produit aucun transfert,Très bon produit aucun transfert juste génial,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:32:""Très bon produit aucun transfert"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,1085,2831,2022-01-09 10:56:40,Hyper discret,J adore le rendu discret du gloss brillant comme j adore et hydratant,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:13:""Hyper discret"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3683,,2022-01-05 09:50:38,Rien n’a dire ma petite,Rien n’a dire ma petite sœur a aimé ces cadeaux qui sont magnifiques :heart_eyes: :heart_eyes::heart_eyes::heart_eyes:,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:23:""Rien n’a dire ma petite"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3011,,2022-01-04 16:20:30,Magique,Magique,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:7:""Magique"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,906,,2022-01-04 10:37:53,:ok_hand::skin-tone-2:,Génial,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:22:"":ok_hand::skin-tone-2:"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",80,0,0,1,0
post,product,3431,,2022-01-03 04:38:44,Ma fille est très contente,"Ma fille est très contente du produit. 

SAV remarquable avec réponse et clarté !",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:26:""Ma fille est très contente"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3833,,2021-12-30 18:47:12,Belle découverte,"Je valide ce super RAL d’un rouge vif comme j’aime il ne dessèche pas les lèvres il est parfaitement pigmenter et à une bonne tenue.
Merci à toi pétillante Sybille merci également pour ton gentil mot et à très vite pour une nouvelle commande, il me tarde de découvrir la pierre jaune et ta gamme de bijoux:u1F970::ok_hand::relaxed:️
Asmaa",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:16:""Belle découverte"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3431,,2021-12-29 15:31:13,Magnifique,Magnifique,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:10:""Magnifique"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,1353,,2021-12-29 10:43:21,Cléa,Attention tombe des fois du lobe de l’oreille mais sinon très belle boucle,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:4:""Cléa"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,996,,2021-12-29 10:43:09,Gloss,Gloss transparent magnifique sur les lèvres et à la menthe qui donne une allène fraîche et VÉGANE ; trop contente du gloss,,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:5:""Gloss"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,3847,5,2021-12-29 09:33:38,Excellent,"Coffret au top!! La palette, quelles couleurs!! Les faux-cils et l’eye liner 3 en 1, un duo de choc. Le rouge à lèvres est hydratant et surtout ne salit pas le masque et garde son éclat rubis! Second achat prévu pour garder dans mon sac à main. Coffret que je recommande à 100%.",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:9:""Excellent"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
post,product,2886,,2021-12-28 17:20:38,Faux cils so natural,"J’aime beaucoup le rendu qu’ils ont, ils rajoutent un truc à mes looks sans être extravagant, tout ce que j’aime !!",,"a:4:{s:11:""field_label"";s:6:""Rating"";s:11:""field_value"";s:20:""Faux cils so natural"";s:10:""field_step"";i:1;s:9:""field_max"";i:5;}",100,0,0,1,0
